Dates,Last 10 Year Average (Flow in cumecs),Last Year (Flow in cumecs),Current Year (Flow in cumecs),Level (m)
"30-Nov-2013",310.888434,358.3147,176.9634,25.51
"01-Dec-2013",241.50720299999995,321.08112,192.23099,25.5
"02-Dec-2013",210.602774,285.6339,162.78976,25.44
"03-Dec-2013",206.28536499999998,254.27417,159.88164,25.4
"04-Dec-2013",196.42020000000002,257.76175,149.25484,25.35
"05-Dec-2013",195.635164,243.01544,153.16823,25.33
"06-Dec-2013",181.07681299999996,250.97995,139.121,25.24
"07-Dec-2013",193.62686499999998,252.70082,311.6752,25.79
"08-Dec-2013",216.30091170000003,245.86928,294.9761,25.84
"09-Dec-2013",261.0556335,227.18207,309.9368,25.85
"10-Dec-2013",215.24141389999997,230.02132,301.7283,25.78
"11-Dec-2013",176.47556700000004,209.3561,236.21,25.66
"12-Dec-2013",164.28975300000002,198.60988,179.65738,25.48
"13-Dec-2013",156.32565800000003,134.07124,160.01675,25.38
"14-Dec-2013",148.88343700000001,118.45332,162.03487,25.31
"15-Dec-2013",139.713521,95.32167,126.60163,25.23
"16-Dec-2013",139.64691059999998,81.79958,128.80135,25.15
"17-Dec-2013",147.78171,79.77452,111.18734,25.07
"18-Dec-2013",155.679657,56.581,101.3564,24.97
"19-Dec-2013",143.164012,43.198,91.33213,24.93
"20-Dec-2013",140.297803,39.277,75.19766,24.9
"21-Dec-2013",157.1876576,37.163586,81.79205,24.86
"22-Dec-2013",148.44640600000002,41.92998,60.76466,24.87
"23-Dec-2013",140.04694750000002,69.01648,72.39063,24.85
"24-Dec-2013",134.351296,88.65864,68.07567,24.83
"25-Dec-2013",140.1322566,118.180916,65.3153,24.9
"26-Dec-2013",142.502207,127.80157,106.81181,24.99
"27-Dec-2013",148.3933585,130.7957,137.50749,25.17
"28-Dec-2013",173.51432050000003,140.31194,182.83119,25.49
"29-Dec-2013",167.839639,140.26947,205.92943,25.55
"30-Dec-2013",170.935236,157.63611,209.5203,25.6
"31-Dec-2013",180.2481236,189.67975,232.62868,25.65
"01-Jan-2014",186.771964,167.554,201.79655,25.6
"02-Jan-2014",187.25913299999996,170.102,192.70618,25.5
"03-Jan-2014",209.77943,198.9913,158.06354,25.41
"04-Jan-2014",204.57107499999998,206.1658,153.34776,25.36
"05-Jan-2014",189.392048,175.282,156.44835,25.36
"06-Jan-2014",188.57826500000002,175.28226,160.92487,25.42
"07-Jan-2014",200.04673739999998,203.29381,163.49892,25.42
"08-Jan-2014",204.56970099999998,183.96045,171.08208,25.5
"09-Jan-2014",213.086515,189.26004,232.8009,25.63
"10-Jan-2014",232.837504,186.11662,257.73605,25.65
"11-Jan-2014",236.79038459999998,194.31158,258.19427,25.67
"12-Jan-2014",226.339318,173.78725,231.80989,25.64
"13-Jan-2014",233.06145300000003,170.10185,297.11102,25.79
"14-Jan-2014",238.314384,162.54016,298.3398,25.85
"15-Jan-2014",221.70269399999998,101.114235,301.7325,25.83
"16-Jan-2014",242.56172299999997,69.016,253.61147,25.67
"17-Jan-2014",240.3201144,55.662743,249.36745,25.7
"18-Jan-2014",225.16575600000002,42.506176,249.06381,25.64
"19-Jan-2014",194.21775820000002,42.050392,225.92256,25.62
"20-Jan-2014",206.3535513,35.018253,235.54926,25.63
"21-Jan-2014",197.97174300000003,32.3436,240.75716,25.65
"22-Jan-2014",185.2617855,30.379305,243.54552,25.65
"23-Jan-2014",197.11672389999998,30.029903,240.15456,25.67
"24-Jan-2014",190.4865768,30.892582,241.6729,25.65
"25-Jan-2014",189.99712680000002,29.630672,225.33932,25.66
"26-Jan-2014",183.108509,28.208563,225.92256,25.62
"27-Jan-2014",197.99476110000003,28.913294,232.21149,25.6
"28-Jan-2014",211.4683477,27.32795,237.30098,25.6
"29-Jan-2014",194.31062300000002,21.945543,216.7169,25.52
"30-Jan-2014",191.62783330000002,21.745363,197.84274,25.45
"31-Jan-2014",179.1113263,20.626686,165.01389,25.42
"01-Feb-2014",192.26641899999998,43.795418,154.60786,25.38
"02-Feb-2014",199.08025530000003,86.26916,149.27248,25.33
"03-Feb-2014",191.15257350000005,78.82222,136.89877,25.31
"04-Feb-2014",197.15100120000002,88.40945,138.24013,25.31
"05-Feb-2014",196.56770340000003,87.04058,171.52191,25.39
"06-Feb-2014",208.562727,90.82323,181.80798,25.5
"07-Feb-2014",210.72623379999996,88.94643,191.73732,25.51
"08-Feb-2014",193.801577,84.38694,199.08943,25.52
"09-Feb-2014",191.85322770000002,74.504,181.62093,25.46
"10-Feb-2014",190.56432949999996,74.50425,183.61089,25.45
"11-Feb-2014",218.7146274,75.924,167.58548,25.43
"12-Feb-2014",205.35667370000002,74.504,178.49568,25.44
"13-Feb-2014",197.63184769999998,63.639683,192.9912,25.48
"14-Feb-2014",187.3144603,57.09201,231.30289,25.58
"15-Feb-2014",200.4218244,56.83236,239.2263,25.7
"16-Feb-2014",198.22539390000003,60.88104,259.26758,25.73
"17-Feb-2014",198.8748117,70.36003,250.25952,25.71
"18-Feb-2014",196.1647468,99.578865,266.75153,25.73
"19-Feb-2014",185.7618372,118.635414,240.75131,25.66
"20-Feb-2014",192.7421776,116.925674,218.99478,25.59
"21-Feb-2014",187.01933499999998,97.50229,190.90994,25.48
"22-Feb-2014",192.1861707,93.464355,180.5998,25.38
"23-Feb-2014",198.3284374,88.92336,142.26968,25.3
"24-Feb-2014",191.410528,67.69159,133.26408,25.21
"25-Feb-2014",179.6006659,54.265846,119.65165,25.11
"26-Feb-2014",174.67495970000002,46.856815,96.14601,25
"27-Feb-2014",169.1186746,31.501036,139.4547,25.2
"28-Feb-2014",157.804024,29.86495,141.51825,25.31
"01-Mar-2014",173.61424409999998,27.411404,153.01392,25.34
"02-Mar-2014",167.5291212,26.669691,161.32854,25.38
"03-Mar-2014",162.3301888,24.238083,170.93484,25.42
"04-Mar-2014",169.99038149999998,23.04764,173.38187,25.44
"05-Mar-2014",182.93292479999997,21.462626,225.88159,25.61
"06-Mar-2014",215.59681510000001,22.781778,296.45306,25.77
"07-Mar-2014",253.0912162,22.19153,303.6804,25.82
"08-Mar-2014",209.4669052,21.670307,289.69797,25.8
"09-Mar-2014",201.8653591,21.17729,281.71716,25.8
"10-Mar-2014",191.68965939999998,21.252106,266.72562,25.74
"11-Mar-2014",187.99585760000002,18.963135,229.9591,25.69
"12-Mar-2014",195.8190517,18.760847,236.40942,25.7
"13-Mar-2014",206.20488070000002,18.56252,269.3942,25.74
"14-Mar-2014",200.20848809999998,18.433512,247.92815,25.71
"15-Mar-2014",197.6138227,23.711086,250.76036,25.72
"16-Mar-2014",206.721068,25.423315,256.13867,25.72
"17-Mar-2014",216.0290953,24.238083,262.416,25.74
"18-Mar-2014",213.8758692,33.472992,275.09662,25.75
"19-Mar-2014",215.0702899,29.523813,288.38876,25.77
"20-Mar-2014",204.37165149999998,31.293781,282.9758,25.77
"21-Mar-2014",221.30765300000002,30.50847,283.5989,25.79
"22-Mar-2014",196.7570535,23.338078,272.5995,25.73
"23-Mar-2014",212.9211505,22.77515,259.26758,25.73
"24-Mar-2014",234.965852,21.252106,268.6342,25.73
"25-Mar-2014",270.4310436,20.687006,279.72766,25.74
"26-Mar-2014",219.79889939999998,17.710802,267.2136,25.73
"27-Mar-2014",211.2877766,17.626236,268.11182,25.75
"28-Mar-2014",194.9880005,17.74025,267.07565,25.73
"29-Mar-2014",196.74026,21.252106,285.9203,25.73
"30-Mar-2014",184.85166619999998,16.808092,256.13867,25.72
"31-Mar-2014",185.3818948,13.883073,243.81828,25.68
"01-Apr-2014",191.6797125,16.23864,261.2965,25.66
"02-Apr-2014",190.7763776,15.904309,238.32613,25.65
"03-Apr-2014",178.38492290000002,14.554879,272.80615,25.68
"04-Apr-2014",175.7652745,13.815775,259.39728,25.65
"05-Apr-2014",172.06867699999998,12.062845,256.9983,25.65
"06-Apr-2014",163.3731253,11.71928,223.008,25.61
"07-Apr-2014",164.03441189999998,17.04103,215.94519,25.47
"08-Apr-2014",153.7287174,61.148888,189.229,25.38
"09-Apr-2014",137.38537579999996,94.075905,171.85956,25.33
"10-Apr-2014",139.55785980000002,123.815834,155.46394,25.23
"11-Apr-2014",128.32672329999997,120.161575,142.05145,25.17
"12-Apr-2014",121.6163393,97.20025,118.57032,25.12
"13-Apr-2014",116.11474899999999,115.57101,101.923,25.11
"14-Apr-2014",118.90420950000001,124.19479,94.306,25.07
"15-Apr-2014",106.28554319999999,131.40291,85.212,25.02
"16-Apr-2014",99.563545,125.34783,91.69298,24.96
"17-Apr-2014",98.38758390000001,127.70116,89.58522,24.94
"18-Apr-2014",127.75763749999999,135.74506,87.853,24.92
"19-Apr-2014",105.27491579999999,133.21616,75.57888,24.81
"20-Apr-2014",85.27696629999998,141.71579,72.221,24.78
"21-Apr-2014",75.3460676,165.03311,60.402,24.67
"22-Apr-2014",69.1730921,147.38385,60.402,24.67
"23-Apr-2014",79.8465177,136.882,56.350887,24.63
"24-Apr-2014",72.5285737,124.19479,52.91993,24.61
"25-Apr-2014",62.61429509999999,114.291,39.890484,24.48
"26-Apr-2014",61.6613639,104.971,35.53761,24.45
"27-Apr-2014",53.86290149999999,78.46924,37.236,24.44
"28-Apr-2014",48.95532435,53.190117,42.844555,24.5
"29-Apr-2014",39.2288062,43.631424,40.26389,24.48
"30-Apr-2014",45.249256200000005,34.476196,37.27556,24.46
"01-May-2014",39.800131799999996,28.410076,38.460964,24.45
"02-May-2014",39.454600799999994,23.195234,36.71118,24.45
"03-May-2014",37.1144996,23.835323,36.283,24.43
"04-May-2014",38.439204,23.318472,34.393135,24.41
"05-May-2014",29.4303989,21.252106,28.943174,24.36
"06-May-2014",29.5772994,19.00565,24.878769,24.34
"07-May-2014",29.522146899999996,18.905201,26.418589,24.34
"08-May-2014",31.5854381,17.289082,27.372116,24.34
"09-May-2014",32.0599925,16.328325,26.645384,24.34
"10-May-2014",35.7057241,16.066767,41.9762,24.47
"11-May-2014",37.3307162,16.098928,52.08988,24.59
"12-May-2014",33.193904599999996,17.53111,47.435787,24.55
"13-May-2014",34.157685900000004,16.068449,53.32656,24.57
"14-May-2014",30.167194650000003,14.905778,48.03096,24.55
"15-May-2014",31.509585800000004,14.525107,48.052456,24.55
"16-May-2014",28.1042542,14.739875,38.85101,24.45
"17-May-2014",22.5237649,13.790795,38.09765,24.45
"18-May-2014",23.140734100000003,18.832584,37.235878,24.44
"19-May-2014",23.2103985,21.252106,25.133665,24.3
"20-May-2014",22.097570400000002,21.15497,23.54906,24.28
"21-May-2014",30.8069568,20.885128,22.452732,24.27
"22-May-2014",38.97051809999999,20.771475,19.702143,24.25
"23-May-2014",29.9904138,20.119259,19.883265,24.25
"24-May-2014",24.0170292,19.835964,19.26912,24.23
"25-May-2014",23.6862313,20.135809,18.427345,24.23
"26-May-2014",22.7688082,18.541746,17.217342,24.2
"27-May-2014",23.092184,18.37866,41.096,24.48
"28-May-2014",24.942007999999994,13.782117,64.3809,24.68
"29-May-2014",24.683305,13.317131,59.5404,24.61
"30-May-2014",21.424294000000003,13.175471,45.032,24.52
"31-May-2014",20.494218900000003,13.732867,44.124954,24.47
"01-Jun-2014",22.686681499999995,13.56853,45.057762,24.45
"02-Jun-2014",21.877184900000003,10.74497,34.970737,24.34
"03-Jun-2014",20.2897266,13.336817,34.134804,24.33
"04-Jun-2014",20.713057,13.432949,31.707514,24.32
"05-Jun-2014",20.0173376,13.078262,27.356705,24.31
"06-Jun-2014",18.590538900000002,15.672919,25.482044,24.29
"07-Jun-2014",19.584266,15.845429,24.657776,24.29
"08-Jun-2014",27.9994233,15.980754,29.19141,24.29
"09-Jun-2014",28.5805006,15.832791,23.973106,24.29
"10-Jun-2014",30.047643100000002,34.20294,21.866413,24.28
"11-Jun-2014",32.442706199999996,33.416473,20.279621,24.22
"12-Jun-2014",32.3039847,33.13216,22.409176,24.22
"13-Jun-2014",36.1293729,33.078724,15.765644,24.14
"14-Jun-2014",45.161362399999994,34.327232,17.633472,24.14
"15-Jun-2014",39.26948425,35.06893,0,24.07
"16-Jun-2014",30.6819004,29.619677,0,23.85
"17-Jun-2014",29.423813140000004,32.004574,0,23.79
"18-Jun-2014",25.887092499999998,32.531578,0,23.79
"19-Jun-2014",24.1091363,32.19483,0,23.79
"20-Jun-2014",23.21427863,30.778559,0,23.79
"21-Jun-2014",24.27609253,32.311775,0,23.79
"22-Jun-2014",39.16737934000001,30.619032,0,23.79
"23-Jun-2014",148.48217117,23.850946,0,23.79
"24-Jun-2014",82.1915373,24.591291,0,23.79
"25-Jun-2014",50.4545527,26.979715,0,23.79
"26-Jun-2014",45.09728249999999,26.44662,30.33843,24.27
"27-Jun-2014",53.181292799999994,26.449215,67.82718,24.63
"28-Jun-2014",54.5032778,22.682749,74.74289,24.7
"29-Jun-2014",57.861309500000004,23.049694,105.44419,24.9
"30-Jun-2014",58.39181179999999,18.412495,113.69597,25.01
"01-Jul-2014",58.1244442,18.009033,111.242874,25.01
"02-Jul-2014",64.099404,13.62153,130.43834,25.05
"03-Jul-2014",83.4765063,13.826357,132.86154,25.07
"04-Jul-2014",98.9286831,13.325981,136.97046,25.07
"05-Jul-2014",131.485632,12.956282,140.53304,25.1
"06-Jul-2014",135.5899614,12.858687,141.16309,25.11
"07-Jul-2014",167.4432269,14.592555,149.09645,25.14
"08-Jul-2014",168.16316899999998,11.93082,148.29538,25.14
"09-Jul-2014",215.7789617,13.064837,154.66026,25.18
"10-Jul-2014",216.70488429999997,12.777363,156.9923,25.18
"11-Jul-2014",178.6297942,13.500908,148.05775,25.16
"12-Jul-2014",202.1558938,17.207623,147.67743,25.1
"13-Jul-2014",219.78470380000002,17.672058,132.23781,25.06
"14-Jul-2014",274.53343920000003,17.597052,97.61889,24.93
"15-Jul-2014",752.0204399999999,18.620605,54.153065,24.63
"16-Jul-2014",881.2521360000001,19.3442,49.22982,24.5
"17-Jul-2014",723.1266169999999,23.17181,66.37613,24.59
"18-Jul-2014",407.6360197,22.898235,50.902042,24.53
"19-Jul-2014",314.6544042,27.163198,41.527954,24.41
"20-Jul-2014",303.6902953,29.257633,34.78116,24.35
"21-Jul-2014",429.8315644,29.369581,22.539986,24.2
"22-Jul-2014",529.7813539,32.165066,18.540133,24.16
"23-Jul-2014",612.127868,34.645718,18.1011,24.14
"24-Jul-2014",361.62867792,33.98778,0.9727662,23.79
"25-Jul-2014",360.1924635,35.23441,79.093185,24.66
"26-Jul-2014",355.5797688,33.580154,96.083664,24.79
"27-Jul-2014",457.9485194,34.02942,125.28585,25.02
"28-Jul-2014",426.88825640000005,38.15454,75.82,24.7
"29-Jul-2014",345.8642854,31.153938,107.039116,24.91
"30-Jul-2014",242.1186369,28.140759,99.6643,24.89
"31-Jul-2014",317.2875738,29.270802,67.501465,24.66
"01-Aug-2014",403.19595160000006,30.115732,76.75797,24.66
"02-Aug-2014",403.98751080000005,92.563515,81.8007,24.64
"03-Aug-2014",417.4418409,154.975,56.507,24.55
"04-Aug-2014",1430.7458787,214.38132,63.17691,24.5
"05-Aug-2014",1460.23225,237.35265,57.449474,24.47
"06-Aug-2014",1086.8421912,380.42538,46.10667,24.33
"07-Aug-2014",3098.9672616999997,876.49524,27.052187,24.21
"08-Aug-2014",3233.8811911000003,6326.623,22.877615,24.18
"09-Aug-2014",3825.07363,3534.572,123.23273,24.92
"10-Aug-2014",5100.8359241,921.5013,185.112,25.35
"11-Aug-2014",5334.8607741,904.5956,235.61728,25.52
"12-Aug-2014",4871.5176028000005,770.789,240.78784,25.57
"13-Aug-2014",4007.7713286999997,651.17267,262.06354,25.65
"14-Aug-2014",3729.5854469,661.585,430.96747,26.07
"15-Aug-2014",3274.373758,536.26117,458.486,26.14
"16-Aug-2014",2961.979482,2087.7378,417.37543,26.09
"17-Aug-2014",2717.4548569000003,3767.936,471.487,26.17
"18-Aug-2014",2312.7319445000003,2744.3303,326.63156,25.95
"19-Aug-2014",2514.5740640000004,2278.6292,353.745,26
"20-Aug-2014",2770.5289298,2723.9966,457.73798,26.08
"21-Aug-2014",3108.1355750000002,2264.003,462.01205,26.15
"22-Aug-2014",2206.620965,1345.1556,460.31622,26.07
"23-Aug-2014",1546.7803972000002,1082.0458,406.55673,25.96
"24-Aug-2014",2339.0803028,1030.0548,416.559,26.04
"25-Aug-2014",1347.9475546,1372.0525,400.3498,26
"26-Aug-2014",722.9478177999999,1244.6552,414.0977,26
"27-Aug-2014",750.9262701,765.95337,433.9794,26.14
"28-Aug-2014",817.2492951999999,870.1495,517.4818,26.35
"29-Aug-2014",674.8067398999999,1044.633,335.514,25.83
"30-Aug-2014",807.4386425,995.0496,183.51106,25.17
"31-Aug-2014",900.8963096999998,998.8118,29.374,24.48
"01-Sep-2014",770.7925134,1125.8547,5.947,24.15
"02-Sep-2014",714.8391630000001,666.3481,113.454,24.97
"03-Sep-2014",1166.8278333,657.3239,375.614,25.81
"04-Sep-2014",1258.904564,513.32196,477.323,26.12
"05-Sep-2014",1736.3262730000001,621.2238,537.907,26.22
"06-Sep-2014",2449.401667,725.4316,518.375,26.21
"07-Sep-2014",2298.510389,657.34326,353.956,25.88
"08-Sep-2014",2969.4410130000006,756.2852,446.678,26.16
"09-Sep-2014",3358.961371,1159.4956,611.509,26.42
"10-Sep-2014",3005.9832214999997,628.58484,446.892,25.99
"11-Sep-2014",2343.6794259999997,387.19836,763.517,26.8
"12-Sep-2014",1895.693628,323.80185,725.285,26.69
"13-Sep-2014",2429.5990555,313.66412,626.014,26.59
"14-Sep-2014",1887.311627,275.28503,582.584,26.41
"15-Sep-2014",2022.475551,281.71716,696.804,26.49
"16-Sep-2014",2660.2945024,305.125,4271.774,30.3
"17-Sep-2014",3288.4637725000002,1159.0203,4226.582,30.33
"18-Sep-2014",2770.5683645,2068.1216,2957.856,29.15
"19-Sep-2014",3077.20872,5137.094,2744.997,29.01
"20-Sep-2014",3891.0734235000004,6102.5576,2697.667,28.99
"21-Sep-2014",3970.0972220000003,4808.3804,1302.541,27.57
"22-Sep-2014",3641.153965,4884.867,1857.374,28.35
"23-Sep-2014",2947.1284763999997,5160.2773,2078.364,28.35
"24-Sep-2014",2303.6520648,4958.0146,1657.554,28.01
"25-Sep-2014",2797.629907,4704.1045,577.816,26.41
"26-Sep-2014",2888.419978,2146.214,714.084,26.55
"27-Sep-2014",2047.961065,1394.7634,477.471,26.05
"28-Sep-2014",2110.4463100000003,693.5268,498.077,26.23
"29-Sep-2014",2013.378456,875.01416,433.323,26.12
"30-Sep-2014",1741.4487179999999,425.64233,663.719,26.57
"01-Oct-2014",1313.013932,406.82736,447.97653,26.13
"02-Oct-2014",1788.6178006,432.5415,849.1953,26.9
"03-Oct-2014",3069.1434919999997,438.58057,627.52155,26.5
"04-Oct-2014",4024.1845789999998,626.5662,663.71893,26.57
"05-Oct-2014",4039.535033,570.4469,658.4809,26.56
"06-Oct-2014",3925.8669560000008,713.39246,867.2804,26.93
"07-Oct-2014",2476.0630100000003,442.84442,767.3181,26.69
"08-Oct-2014",2815.7663909999997,424.09598,617.38,26.48
"09-Oct-2014",2285.7342839999997,710.8936,282.21582,25.75
"10-Oct-2014",1831.6887220000003,628.58484,404.8379,25.93
"11-Oct-2014",1604.5874049999998,742.2686,750.5769,26.73
"12-Oct-2014",852.7938409999999,1012.4229,254.33415,25.59
"13-Oct-2014",844.07656,656.5148,287.09457,25.73
"14-Oct-2014",646.699272,404.65732,380.43146,25.94
"15-Oct-2014",692.1734655,340.236,603.3616,26.43
"16-Oct-2014",1133.230403,322.4354,545.54724,26.47
"17-Oct-2014",1419.361676,257.5751,728.3228,26.69
"18-Oct-2014",714.5930539999999,224.99727,458.83923,26.29
"19-Oct-2014",694.4975860000001,221.37007,706.4291,26.65
"20-Oct-2014",736.2650179999999,315.45276,1114.2457,27.31
"21-Oct-2014",967.041436,408.398,1265.1001,27.52
"22-Oct-2014",580.685156,416.367,195.92053,25.42
"23-Oct-2014",595.613561,380.93707,408.4333,26.02
"24-Oct-2014",641.7484519999999,1039.9346,252.66301,25.51
"25-Oct-2014",920.474478,3942.0723,600.26917,26.44
"26-Oct-2014",1828.1700440000002,13433.904,592.4149,26.43
"27-Oct-2014",1436.9810860000002,8004.1533,2113.4712,28.67
"28-Oct-2014",987.8169280000002,4092.4006,819.5091,26.85
"29-Oct-2014",869.8797800000001,2934.1592,425.38974,25.98
"30-Oct-2014",1627.2018367,1615.1959,28.083467,25.26
"31-Oct-2014",1091.463353,504.826,224.88368,25.57
"01-Nov-2014",712.045784,326.2753,218.38585,25.57
"02-Nov-2014",628.076563,302.49445,215.658,25.46
"03-Nov-2014",599.639023,318.93427,220.9723,25.55
"04-Nov-2014",646.1848620000001,298.34,179.874,25.33
"05-Nov-2014",527.6688839999999,298.34,344.9262,25.89
"06-Nov-2014",422.677664,223.17111,380.67,25.95
"07-Nov-2014",412.36308599999995,243.818,380.07288,25.95
"08-Nov-2014",441.30356199999994,234.783,529.8131,26.28
"09-Nov-2014",381.886752,172.33801,449.927,26.12
"10-Nov-2014",418.469391,217.23747,386.15695,26.09
"11-Nov-2014",562.8789330000001,639.5303,376.30435,26.09
"12-Nov-2014",531.478631,641.96313,183.447,25.45
"13-Nov-2014",560.3124180000001,448.8691,351.901,26
"14-Nov-2014",492.112242,326.8382,55.957,25.05
"15-Nov-2014",480.15172000000007,291.63196,260.44424,25.58
"16-Nov-2014",509.8223329999999,269.9121,359.58,26.02
"17-Nov-2014",421.182429,305.12613,169.541,25.39
"18-Nov-2014",390.397101,253.96936,169.541,25.39
"19-Nov-2014",328.11323899999996,230.0395,268.29044,25.61
"20-Nov-2014",273.265376,238.20146,21.21194,24.57
"21-Nov-2014",291.425622,255.76717,150.127,25.3
"22-Nov-2014",274.15775699999995,250.39667,267.95303,25.65
"23-Nov-2014",253.99314,243.9985,171.804,25.4
"24-Nov-2014",256.084864,333.05676,296.21964,25.66
"25-Nov-2014",257.273777,331.61847,293.57397,25.77
"26-Nov-2014",258.22105999999997,260.4871,266.9343,25.77
"27-Nov-2014",244.18354599999998,232.86906,256.83194,25.7
"28-Nov-2014",246.25749199999998,217.27075,275.9309,25.75
"29-Nov-2014",260.77135799999996,200.88383,298.04684,25.77
"30-Nov-2014",302.08048399999996,176.9634,256.359,25.72
"01-Dec-2014",241.20370399999996,192.23099,243.06601,25.7
"02-Dec-2014",206.118631,162.78976,250.32907,25.7
"03-Dec-2014",203.101239,159.88164,298.0186,25.85
"04-Dec-2014",188.112964,149.25484,359.57977,26.02
"05-Dec-2014",170.780891,153.16823,190.79117,25.48
"06-Dec-2014",163.80372100000002,139.121,173.1804,25.45
"07-Dec-2014",170.87628719999998,311.6752,61.979572,24.73
"08-Dec-2014",204.5193653,294.9761,99.904236,25.02
"09-Dec-2014",249.4946515,309.9368,130.49118,25.2
"10-Dec-2014",208.1885849,301.7283,171.80414,25.4
"11-Dec-2014",169.81916300000003,236.21,163.74301,25.5
"12-Dec-2014",146.9662317,179.65738,53.679287,24.65
"13-Dec-2014",143.0002377,160.01675,55.674297,24.67
"14-Dec-2014",136.134388,162.03487,64.19091,24.75
"15-Dec-2014",133.20367199999998,126.60163,109.17251,25.05
"16-Dec-2014",131.80056,128.80135,91.950294,25
"17-Dec-2014",131.9952206,111.18734,22.967306,24.3
"18-Dec-2014",158.79829700000002,101.3564,191.6039,25.25
"19-Dec-2014",129.0328545,91.33213,19.105925,24.25
"20-Dec-2014",140.313724,75.19766,107.81674,25.07
"21-Dec-2014",155.4545506,81.79205,76.10824,24.85
